chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoAvg,notChosenVideoAvg,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
0009,6.86,1231,5.645,sadness,,6.86,5.645,0.16970562748477155,0.37476659402887036,1.2150000000000007,0.5444722215136419,12.504999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1725,5.195,0312,4.3100000000000005,sadness,,5.195,4.3100000000000005,0.5868986283848344,0.09899494936611643,0.8849999999999998,0.6858935777509508,9.505,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1943,2.38,1329,2.9450000000000003,sadness,,2.38,2.9450000000000003,0.1272792206135787,0.3040559159102155,0.5650000000000004,0.4313351365237942,5.325,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1101,6.04,2119,5.695,sadness,,6.04,5.695,0.7778174593052021,0.5586143571373726,0.34499999999999975,1.3364318164425746,11.735,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1752,6.365,1101,6.04,sadness,3.98,6.365,6.04,0.19091883092036754,0.7778174593052021,0.3250000000000002,0.9687362902255696,12.405000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1485,5.970000000000001,1329,2.9450000000000003,sadness,,5.970000000000001,2.9450000000000003,0.7353910524340094,0.3040559159102155,3.0250000000000004,1.039446968344225,8.915000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0255,2.48,0774,2.16,sadness,,2.48,2.16,0.16970562748477155,0.3676955262170047,0.31999999999999984,0.5374011537017762,4.640000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0877,5.195,0312,4.3100000000000005,sadness,,5.195,4.3100000000000005,0.7848885271170679,0.09899494936611643,0.8849999999999998,0.8838834764831843,9.505,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1623,6.135,1725,5.195,sadness,,6.135,5.195,0.007071067811865324,0.5868986283848344,0.9399999999999995,0.5939696961966997,11.33,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1511,5.205,0774,2.16,sadness,5.86,5.205,2.16,0.9970205614730321,0.3676955262170047,3.045,1.3647160876900368,7.365,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2119,5.695,1485,5.970000000000001,sadness,4.04,5.695,5.970000000000001,0.5586143571373726,0.7353910524340094,0.27500000000000036,1.294005409571382,11.665000000000001,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1725,5.195,0490,4.865,sadness,,5.195,4.865,0.5868986283848344,0.12020815280171303,0.33000000000000007,0.7071067811865475,10.06,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1169,5.745,1725,5.195,sadness,,5.745,5.195,0.37476659402886975,0.5868986283848344,0.5499999999999998,0.9616652224137041,10.940000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1752,6.365,1169,5.745,sadness,5.52,6.365,5.745,0.19091883092036754,0.37476659402886975,0.6200000000000001,0.5656854249492373,12.11,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1101,6.04,1169,5.745,sadness,,6.04,5.745,0.7778174593052021,0.37476659402886975,0.29499999999999993,1.1525840533340719,11.785,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1485,5.970000000000001,0300,5.035,sadness,,5.970000000000001,5.035,0.7353910524340094,0.898025612106915,0.9350000000000005,1.6334166645409245,11.005,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1231,5.645,0891,2.6799999999999997,sadness,,5.645,2.6799999999999997,0.37476659402887036,0.21213203435596445,2.965,0.5868986283848348,8.325,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1169,5.745,0746,4.515000000000001,sadness,,5.745,4.515000000000001,0.37476659402886975,0.26162950903902266,1.2299999999999995,0.6363961030678924,10.260000000000002,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0746,4.515000000000001,0490,4.865,sadness,,4.515000000000001,4.865,0.26162950903902266,0.12020815280171303,0.34999999999999964,0.3818376618407357,9.38,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1623,6.135,2035,6.79,sadness,3.94,6.135,6.79,0.007071067811865324,0.16970562748477155,0.6550000000000002,0.17677669529663687,12.925,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0490,4.865,1511,5.205,sadness,,4.865,5.205,0.12020815280171303,0.9970205614730321,0.33999999999999986,1.117228714274745,10.07,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1943,2.38,2062,3.615,sadness,,2.38,3.615,0.1272792206135787,0.3323401871576775,1.2350000000000003,0.4596194077712562,5.995,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1623,6.135,1279,4.984999999999999,sadness,5.65,6.135,4.984999999999999,0.007071067811865324,0.6010407640085658,1.1500000000000004,0.608111831820431,11.12,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1752,6.365,1511,5.205,sadness,,6.365,5.205,0.19091883092036754,0.9970205614730321,1.1600000000000001,1.1879393923933996,11.57,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0009,6.86,2119,5.695,sadness,5.85,6.86,5.695,0.16970562748477155,0.5586143571373726,1.165,0.7283199846221442,12.555,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2062,3.615,0120,2.755,sadness,,3.615,2.755,0.3323401871576775,0.26162950903902266,0.8600000000000003,0.5939696961967001,6.37,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1511,5.205,0312,4.3100000000000005,sadness,,5.205,4.3100000000000005,0.9970205614730321,0.09899494936611643,0.8949999999999996,1.0960155108391485,9.515,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2062,3.615,0490,4.865,sadness,,3.615,4.865,0.3323401871576775,0.12020815280171303,1.25,0.45254833995939053,8.48,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2062,3.615,0891,2.6799999999999997,sadness,5.05,3.615,2.6799999999999997,0.3323401871576775,0.21213203435596445,0.9350000000000005,0.5444722215136419,6.295,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0490,4.865,0312,4.3100000000000005,sadness,,4.865,4.3100000000000005,0.12020815280171303,0.09899494936611643,0.5549999999999997,0.21920310216782946,9.175,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1101,6.04,0877,5.195,sadness,,6.04,5.195,0.7778174593052021,0.7848885271170679,0.8449999999999998,1.5627059864222699,11.235,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2062,3.615,0746,4.515000000000001,sadness,,3.615,4.515000000000001,0.3323401871576775,0.26162950903902266,0.9000000000000004,0.5939696961967001,8.13,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
2035,6.79,1703,5.595,sadness,,6.79,5.595,0.16970562748477155,0.24748737341529137,1.1950000000000003,0.41719300090006295,12.385,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0600,2.56,1167,3.1799999999999997,sadness,,2.56,3.1799999999999997,0.5939696961966998,1.34350288425444,0.6199999999999997,1.93747258045114,5.74,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1169,5.745,0120,2.755,sadness,,5.745,2.755,0.37476659402886975,0.26162950903902266,2.99,0.6363961030678924,8.5,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
