rating_phase1,videoID,emotionName,durationBlackScreen_phase1,rating_phase2,durationBlackScreen_phase2,average_rating,variance_rating,subject_id
2.07,0103,romance,900,1.93,2600,2.0,0.09899494936611658,vTreiIt2JuefuP24EEhz5QRXwyq2
,1191,joy,2600,3.51,900,3.51,,vTreiIt2JuefuP24EEhz5QRXwyq2
5.87,0909,disgust,2600,5.93,900,5.9,0.042426406871192576,vTreiIt2JuefuP24EEhz5QRXwyq2
6.03,0543,romance,2600,5.02,900,5.525,0.7141778489984135,vTreiIt2JuefuP24EEhz5QRXwyq2
1.13,1160,joy,2600,1.15,900,1.14,0.014142135623730963,vTreiIt2JuefuP24EEhz5QRXwyq2
7.0,1492,anxiety,900,5.42,2600,6.21,1.1172287142747452,vTreiIt2JuefuP24EEhz5QRXwyq2
6.96,2110,romance,2600,6.81,900,6.885,0.10606601717798238,vTreiIt2JuefuP24EEhz5QRXwyq2
2.73,1404,disgust,900,2.15,2600,2.44,0.4101219330881976,vTreiIt2JuefuP24EEhz5QRXwyq2
,1114,anxiety,900,5.93,2600,5.93,,vTreiIt2JuefuP24EEhz5QRXwyq2
5.98,1737,anxiety,2600,6.2,900,6.09,0.15556349186104027,vTreiIt2JuefuP24EEhz5QRXwyq2
6.51,0877,sadness,2600,6.75,900,6.63,0.16970562748477155,vTreiIt2JuefuP24EEhz5QRXwyq2
,1679,anxiety,900,5.79,2600,5.79,,vTreiIt2JuefuP24EEhz5QRXwyq2
,1698,joy,900,4.98,2600,4.98,,vTreiIt2JuefuP24EEhz5QRXwyq2
1.07,1943,sadness,2600,3.16,900,2.115,1.4778531726798843,vTreiIt2JuefuP24EEhz5QRXwyq2
3.38,0307,romance,2600,3.57,900,3.4749999999999996,0.134350288425444,vTreiIt2JuefuP24EEhz5QRXwyq2
6.82,1807,romance,900,5.92,2600,6.37,0.636396103067893,vTreiIt2JuefuP24EEhz5QRXwyq2
6.86,0046,anxiety,900,6.71,2600,6.785,0.10606601717798238,vTreiIt2JuefuP24EEhz5QRXwyq2
2.1,1626,romance,900,1.21,2600,1.655,0.6293250352560273,vTreiIt2JuefuP24EEhz5QRXwyq2
6.63,1989,romance,900,6.51,2600,6.57,0.08485281374238578,vTreiIt2JuefuP24EEhz5QRXwyq2
6.62,1725,sadness,2600,6.43,900,6.525,0.1343502884254443,vTreiIt2JuefuP24EEhz5QRXwyq2
4.56,0522,anxiety,2600,5.1,900,4.83,0.3818376618407357,vTreiIt2JuefuP24EEhz5QRXwyq2
5.3,1238,romance,2600,5.47,900,5.385,0.12020815280171303,vTreiIt2JuefuP24EEhz5QRXwyq2
6.97,1703,sadness,2600,6.95,900,6.96,0.014142135623730649,vTreiIt2JuefuP24EEhz5QRXwyq2
6.01,1576,disgust,2600,6.84,900,6.425,0.5868986283848344,vTreiIt2JuefuP24EEhz5QRXwyq2
3.76,1343,joy,2600,4.8,900,4.279999999999999,0.7353910524340094,vTreiIt2JuefuP24EEhz5QRXwyq2
2.45,1281,joy,900,2.03,2600,2.24,0.29698484809835024,vTreiIt2JuefuP24EEhz5QRXwyq2
5.71,1898,joy,2600,3.77,900,4.74,1.3717871555019021,vTreiIt2JuefuP24EEhz5QRXwyq2
3.36,0255,sadness,900,1.7,2600,2.53,1.1737972567696688,vTreiIt2JuefuP24EEhz5QRXwyq2
1.32,0824,romance,2600,1.25,900,1.2850000000000001,0.049497474683058366,vTreiIt2JuefuP24EEhz5QRXwyq2
6.47,0377,anxiety,2600,6.1,900,6.285,0.26162950903902266,vTreiIt2JuefuP24EEhz5QRXwyq2
6.46,0905,disgust,900,4.49,2600,5.475,1.3930003589374984,vTreiIt2JuefuP24EEhz5QRXwyq2
1.42,1580,joy,2600,2.03,900,1.7249999999999999,0.4313351365237939,vTreiIt2JuefuP24EEhz5QRXwyq2
6.76,2035,sadness,2600,6.93,900,6.845,0.12020815280171303,vTreiIt2JuefuP24EEhz5QRXwyq2
5.55,1928,romance,900,5.51,2600,5.529999999999999,0.028284271247461926,vTreiIt2JuefuP24EEhz5QRXwyq2
1.18,1970,disgust,900,1.84,2600,1.51,0.4666904755831215,vTreiIt2JuefuP24EEhz5QRXwyq2
,0844,joy,900,1.63,2600,1.63,,vTreiIt2JuefuP24EEhz5QRXwyq2
6.74,0095,disgust,2600,5.82,900,6.28,0.6505382386916236,vTreiIt2JuefuP24EEhz5QRXwyq2
6.78,2102,joy,2600,5.25,900,6.015000000000001,1.081873375215418,vTreiIt2JuefuP24EEhz5QRXwyq2
6.95,1683,joy,900,5.24,2600,6.095000000000001,1.2091525958289964,vTreiIt2JuefuP24EEhz5QRXwyq2
6.9,0490,sadness,900,6.06,2600,6.48,0.5939696961967005,vTreiIt2JuefuP24EEhz5QRXwyq2
6.72,1487,disgust,900,6.77,2600,6.744999999999999,0.03535533905932725,vTreiIt2JuefuP24EEhz5QRXwyq2
2.24,1206,joy,2600,2.44,900,2.34,0.1414213562373093,vTreiIt2JuefuP24EEhz5QRXwyq2
6.7,2062,sadness,900,5.64,2600,6.17,0.7495331880577407,vTreiIt2JuefuP24EEhz5QRXwyq2
3.74,1365,joy,900,4.46,2600,4.1,0.5091168824543141,vTreiIt2JuefuP24EEhz5QRXwyq2
6.89,1909,romance,900,6.2,2600,6.545,0.48790367901871745,vTreiIt2JuefuP24EEhz5QRXwyq2
6.79,1271,disgust,2600,6.82,900,6.805,0.0212132034355966,vTreiIt2JuefuP24EEhz5QRXwyq2
7.0,1757,disgust,2600,2.16,900,4.58,3.42239682094289,vTreiIt2JuefuP24EEhz5QRXwyq2
6.97,2121,anxiety,900,6.7,2600,6.835,0.19091883092036754,vTreiIt2JuefuP24EEhz5QRXwyq2
5.99,1692,joy,900,5.21,2600,5.6,0.5515432893255073,vTreiIt2JuefuP24EEhz5QRXwyq2
5.94,0300,sadness,900,5.97,2600,5.955,0.021213203435595972,vTreiIt2JuefuP24EEhz5QRXwyq2
6.52,0722,anxiety,900,5.63,2600,6.074999999999999,0.629325035256027,vTreiIt2JuefuP24EEhz5QRXwyq2
6.85,1279,sadness,900,6.89,2600,6.869999999999999,0.028284271247461926,vTreiIt2JuefuP24EEhz5QRXwyq2
1.99,0174,joy,2600,1.89,900,1.94,0.07071067811865482,vTreiIt2JuefuP24EEhz5QRXwyq2
6.97,1511,sadness,900,6.68,2600,6.824999999999999,0.2050609665440988,vTreiIt2JuefuP24EEhz5QRXwyq2
2.12,0864,joy,2600,1.98,900,2.05,0.09899494936611673,vTreiIt2JuefuP24EEhz5QRXwyq2
4.88,0758,anxiety,900,1.88,2600,3.38,2.1213203435596424,vTreiIt2JuefuP24EEhz5QRXwyq2
7.0,0312,sadness,2600,6.97,900,6.984999999999999,0.0212132034355966,vTreiIt2JuefuP24EEhz5QRXwyq2
6.46,0069,romance,900,5.48,2600,5.970000000000001,0.6929646455628162,vTreiIt2JuefuP24EEhz5QRXwyq2
6.99,0377,anxiety,900,6.93,2600,6.96,0.0424264068711932,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.05,1743,joy,900,1.98,2600,2.0149999999999997,0.049497474683058214,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.46,1932,joy,2600,4.85,900,4.654999999999999,0.27577164466275333,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.29,1086,romance,900,5.98,2600,6.135,0.21920310216782946,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.45,1503,joy,2600,5.65,900,5.550000000000001,0.14142135623730964,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.55,0520,romance,900,2.05,2600,2.3,0.3535533905932738,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.36,0307,romance,2600,2.11,900,2.235,0.1767766952966369,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.34,1174,disgust,2600,3.07,900,3.705,0.8980256121069153,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.47,0909,disgust,2600,1.24,900,1.355,0.1626345596729059,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.93,0522,anxiety,900,5.85,2600,5.89,0.05656854249492385,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.71,1279,sadness,2600,5.65,900,5.18,0.664680374315355,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.8,1169,sadness,2600,4.95,900,4.875,0.10606601717798238,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.74,1035,disgust,900,1.96,2600,1.85,0.15556349186104043,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.2,1101,sadness,2600,4.49,900,4.345000000000001,0.2050609665440988,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
3.88,0312,sadness,2600,5.05,900,4.465,0.8273149339882605,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
7.0,1737,anxiety,900,6.99,2600,6.995,0.007071067811865324,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.38,1756,romance,2600,2.45,900,3.415,1.3647160876900366,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.63,1626,romance,2600,1.31,900,1.47,0.2262741699796951,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.97,1829,romance,900,4.97,2600,5.47,0.7071067811865476,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.63,1692,joy,2600,4.97,900,5.3,0.4666904755831215,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
3.42,1365,joy,2600,4.55,900,3.985,0.7990306627407986,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.49,0490,sadness,2600,5.98,900,5.735,0.34648232278140845,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.18,0746,sadness,900,4.64,2600,4.91,0.3818376618407357,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.9,1757,disgust,900,3.02,2600,3.96,1.3293607486307097,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.5,1137,disgust,2600,3.0,900,3.75,1.0606601717798212,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.19,1231,sadness,900,5.95,2600,5.57,0.537401153701776,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.61,0300,sadness,2600,6.57,900,6.09,0.6788225099390857,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.1,0489,anxiety,2600,5.53,900,5.8149999999999995,0.40305086527633166,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
7.0,1114,anxiety,900,6.46,2600,6.73,0.3818376618407357,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.79,1295,romance,900,4.42,2600,4.605,0.26162950903902266,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.59,1238,romance,2600,5.03,900,4.8100000000000005,0.3111269837220812,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
7.0,0395,anxiety,2600,6.9,900,6.95,0.0707106781186545,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.57,0452,joy,2600,4.46,900,4.515000000000001,0.07778174593052045,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.42,0194,joy,900,6.81,2600,6.615,0.27577164466275333,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
3.42,0282,disgust,2600,4.57,900,3.995,0.8131727983645299,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.29,1658,romance,2600,4.97,900,5.13,0.2262741699796954,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
3.03,1171,joy,2600,1.17,900,2.0999999999999996,1.3152186130069783,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.92,1703,sadness,900,6.09,2600,6.505,0.5868986283848344,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.87,1534,romance,2600,4.49,900,4.68,0.268700576850888,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.66,0824,romance,900,1.9,2600,2.2800000000000002,0.5374011537017763,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.71,1167,sadness,2600,2.94,900,3.825,1.2515790027001892,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
3.44,0779,romance,2600,3.01,900,3.2249999999999996,0.3040559159102155,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.5,0059,disgust,2600,4.97,900,3.735,1.7465537495307721,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.03,0009,sadness,900,5.75,2600,5.890000000000001,0.19798989873223347,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.29,0218,disgust,900,6.86,2600,6.075,1.1101576464628797,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.13,1943,sadness,900,1.0,2600,1.065,0.0919238815542511,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.33,0255,sadness,900,1.51,2600,1.42,0.12727922061357852,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.84,0730,anxiety,2600,5.67,900,5.755,0.12020815280171303,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.71,1850,joy,900,4.56,2600,4.635,0.10606601717798238,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.41,2110,romance,900,5.07,2600,5.24,0.24041630560342606,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.86,1683,joy,900,4.94,2600,4.9,0.05656854249492385,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.64,0083,joy,900,4.61,2600,4.625,0.021213203435595972,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.5,1402,anxiety,900,4.87,2600,3.685,1.6758430714121177,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.99,0722,anxiety,900,6.88,2600,6.9350000000000005,0.07778174593052045,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.46,1642,anxiety,2600,5.06,900,5.26,0.2828427124746193,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.59,1206,joy,900,1.49,2600,2.04,0.7778174593052022,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.0,1970,disgust,2600,1.0,900,1.0,0.0,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.41,0905,disgust,900,5.39,2600,5.4,0.014142135623731277,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.05,0491,anxiety,2600,6.03,900,6.04,0.014142135623730649,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.78,0464,disgust,2600,6.44,900,6.61,0.24041630560342606,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.58,0174,joy,2600,5.63,900,5.605,0.03535533905932725,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.44,1661,joy,900,6.54,2600,6.49,0.0707106781186545,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.83,2130,anxiety,900,6.06,2600,6.445,0.5444722215136419,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
7.0,1576,disgust,2600,6.97,900,6.984999999999999,0.0212132034355966,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
7.0,0190,anxiety,2600,6.95,900,6.975,0.03535533905932725,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.1,0548,anxiety,900,5.86,2600,5.98,0.16970562748477094,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.02,0829,disgust,2600,5.56,900,5.789999999999999,0.3252691193458118,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.98,2067,disgust,900,2.96,2600,3.97,1.4283556979968264,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.22,1485,sadness,900,6.02,2600,6.119999999999999,0.14142135623730964,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.05,2119,sadness,2600,4.99,900,5.02,0.042426406871192576,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.81,1434,disgust,900,6.08,2600,5.945,0.19091883092036815,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.64,1343,joy,2600,5.88,900,6.26,0.537401153701776,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.83,0543,romance,2600,5.35,900,5.09,0.3676955262170044,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.8,1807,romance,900,5.58,2600,5.6899999999999995,0.15556349186104027,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
7.0,1679,anxiety,2600,6.43,900,6.715,0.40305086527633227,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
7.0,1283,anxiety,2600,7.0,900,7.0,0.0,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.06,2102,joy,2600,5.93,900,5.994999999999999,0.0919238815542511,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.05,0877,sadness,2600,5.48,900,5.765000000000001,0.40305086527633166,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.97,1898,joy,900,1.99,2600,3.48,2.1071782079359114,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.97,0079,disgust,900,5.02,2600,5.494999999999999,0.6717514421272203,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.15,1329,sadness,900,1.0,2600,1.075,0.10606601717798207,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.83,0271,anxiety,2600,4.52,900,5.175,0.9263098833543776,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.98,0513,disgust,2600,4.51,900,3.245,1.788980156401965,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
7.0,0460,anxiety,900,6.87,2600,6.9350000000000005,0.0919238815542511,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.0,1037,anxiety,900,4.44,2600,3.22,1.7253405460951763,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.59,0982,joy,2600,5.05,900,5.82,1.0889444430272832,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.99,0911,anxiety,900,5.66,2600,5.825,0.23334523779156074,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.91,1191,joy,900,6.52,2600,6.715,0.27577164466275395,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.97,1767,anxiety,900,6.96,2600,6.965,0.007071067811865324,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.03,1012,joy,2600,4.72,900,4.875,0.2192031021678301,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.51,1698,joy,2600,4.49,900,4.5,0.014142135623730649,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.11,0774,sadness,2600,3.09,900,3.6,0.7212489168102788,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.74,1752,sadness,900,5.75,2600,5.745,0.007071067811865324,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.95,2006,disgust,900,1.0,2600,1.475,0.67175144212722,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
3.66,1960,disgust,900,4.19,2600,3.9250000000000003,0.37476659402887036,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.13,1777,anxiety,2600,4.65,900,4.890000000000001,0.3394112549695425,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.01,2060,joy,900,1.4,2600,1.7049999999999998,0.4313351365237939,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.96,0891,sadness,2600,1.33,900,1.645,0.44547727214752486,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.64,1511,sadness,900,5.46,2600,4.05,1.994041122946064,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.95,1428,joy,2600,1.0,900,1.475,0.67175144212722,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.93,1160,joy,2600,1.0,900,1.4649999999999999,0.6576093065034891,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.99,0648,anxiety,2600,5.69,900,5.84,0.21213203435596412,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.93,0566,disgust,900,2.0,2600,1.9649999999999999,0.049497474683058366,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.61,1916,disgust,2600,3.54,900,4.075,0.7566042558696061,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.83,1281,joy,2600,1.96,900,2.395,0.6151828996322964,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.0,1989,romance,2600,5.48,900,5.24,0.3394112549695431,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.02,0969,anxiety,2600,4.83,900,4.925,0.1343502884254437,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.62,0069,romance,900,6.0,2600,5.8100000000000005,0.268700576850888,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.01,1487,disgust,900,4.9,2600,4.955,0.07778174593051983,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.98,1054,romance,900,5.21,2600,5.095000000000001,0.1626345596729056,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.56,1909,romance,2600,5.03,900,5.295,0.37476659402886975,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.02,1028,romance,2600,3.7,900,4.359999999999999,0.9333809511662423,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
3.02,2062,sadness,900,4.7,2600,3.8600000000000003,1.1879393923934,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.93,0600,sadness,2600,1.92,900,1.9249999999999998,0.007071067811865481,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.98,1492,anxiety,2600,4.53,900,4.755000000000001,0.3181980515339465,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.95,0417,disgust,2600,5.24,900,4.095000000000001,1.6192745289171937,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.99,2007,romance,900,5.01,2600,5.0,0.014142135623730649,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.02,2035,sadness,900,5.61,2600,5.3149999999999995,0.41719300090006356,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
7.0,2121,anxiety,2600,7.0,900,7.0,0.0,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.98,1725,sadness,2600,4.97,900,4.975,0.007071067811865952,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.99,1622,romance,2600,4.54,900,4.765000000000001,0.3181980515339465,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.98,1716,romance,2600,5.0,900,4.99,0.014142135623730649,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.83,0115,anxiety,900,4.53,2600,4.68,0.21213203435596412,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.61,0277,romance,900,4.48,2600,4.545,0.0919238815542511,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.04,0844,joy,900,1.68,2600,1.8599999999999999,0.2545584412271572,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.9,0744,anxiety,900,6.89,2600,6.895,0.007071067811865952,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.88,1765,disgust,900,2.0,2600,1.94,0.08485281374238578,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.53,1580,joy,900,3.85,2600,4.19,0.48083261120685244,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.99,0095,disgust,900,3.5,2600,3.245,0.36062445840513907,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.98,1928,romance,2600,5.02,900,5.0,0.028284271247461298,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.03,1404,disgust,2600,1.0,900,1.0150000000000001,0.021213203435596444,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
7.0,0046,anxiety,900,6.68,2600,6.84,0.2262741699796954,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.56,0864,joy,900,4.52,2600,4.539999999999999,0.028284271247461926,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.03,1271,disgust,2600,5.98,900,6.005000000000001,0.03535533905932725,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
6.07,1623,sadness,900,4.99,2600,5.53,0.7636753236814714,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.61,0758,anxiety,2600,4.67,900,4.640000000000001,0.042426406871192576,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.0,0120,sadness,2600,1.0,900,1.0,0.0,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.54,1378,romance,900,4.58,2600,4.5600000000000005,0.028284271247461926,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.43,1848,joy,900,4.58,2600,4.505,0.10606601717798238,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
1.0,0103,romance,900,1.0,2600,1.0,0.0,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
5.0,1259,disgust,900,5.06,2600,5.029999999999999,0.042426406871192576,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
4.48,1159,joy,900,4.55,2600,4.515000000000001,0.049497474683057895,v1YJ7EKlcFYhpoToZJgLzd7nTIB3
2.87,1534,romance,900,2.37,2600,2.62,0.3535533905932738,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
5.85,2007,romance,2600,6.21,900,6.029999999999999,0.2545584412271574,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
4.96,0969,anxiety,900,4.62,2600,4.79,0.24041630560342606,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
5.16,0490,sadness,2600,5.75,900,5.455,0.41719300090006295,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
6.56,1752,sadness,2600,4.77,900,5.664999999999999,1.2657211383239202,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
4.09,0864,joy,2600,5.19,900,4.640000000000001,0.7778174593052027,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
5.87,2119,sadness,2600,5.47,900,5.67,0.2828427124746193,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
1.05,0844,joy,2600,1.08,900,1.065,0.021213203435596444,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
6.94,0312,sadness,2600,7.0,900,6.970000000000001,0.042426406871192576,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
3.05,0069,romance,2600,4.85,900,3.9499999999999997,1.2727922061357855,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
2.98,1642,anxiety,900,3.24,2600,3.1100000000000003,0.1838477631085025,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
2.96,2130,anxiety,2600,3.25,900,3.105,0.2050609665440988,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
4.93,1012,joy,900,4.9,2600,4.915,0.021213203435595972,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
6.17,2110,romance,900,6.0,2600,6.085,0.12020815280171303,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
2.07,0746,sadness,900,2.34,2600,2.205,0.19091883092036785,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
4.27,0877,sadness,900,3.57,2600,3.92,0.49497474683058307,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
2.93,0190,anxiety,2600,4.26,900,3.5949999999999998,0.9404520189781079,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
6.17,1807,romance,900,6.27,2600,6.22,0.0707106781186545,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
5.14,1160,joy,2600,5.78,900,5.46,0.4525483399593908,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
2.81,0491,anxiety,900,3.09,2600,2.95,0.19798989873223316,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
1.0,2006,disgust,2600,1.0,900,1.0,0.0,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
2.01,0774,sadness,2600,2.01,900,2.01,0.0,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
6.88,0543,romance,900,6.8,2600,6.84,0.05656854249492385,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
1.39,0779,romance,900,1.51,2600,1.45,0.08485281374238578,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
5.01,1492,anxiety,900,5.8,2600,5.404999999999999,0.5586143571373726,UYOG7BpRTVMWaq9SYiEf3oAHUSG3
